quarter,selected_ticker,selected_company,selected_sector,selected_score,selected_signal_class,selected_risk_level,selected_quarter_return,selected_return_3m,peer_ticker,peer_company,peer_score,peer_signal_class,peer_risk_level,peer_quarter_return,peer_return_3m,score_gap,return_gap,opportunity_cost_level
2025Q2,ACB,ACB,Banking,57.25,Neutral,Medium Risk,-2.13,-1.98,VPB,VPBank,59.42,Neutral,Medium Risk,-0.76,-1.25,2.17,0.73,Low Opportunity Cost
2025Q2,ACB,ACB,Banking,57.25,Neutral,Medium Risk,-2.13,-1.98,CTG,VietinBank,57.58,Neutral,Medium Risk,0.14,0.74,0.33,2.72,Moderate Opportunity Cost
2025Q2,ACB,ACB,Banking,57.25,Neutral,Medium Risk,-2.13,-1.98,TPB,TPBank,51.92,Neutral,Medium Risk,0.87,0.87,-5.33,2.85,Moderate Opportunity Cost
2025Q2,ACB,ACB,Banking,57.25,Neutral,Medium Risk,-2.13,-1.98,VCB,Vietcombank,48.83,Weak Signal,Medium Risk,-11.63,-12.98,-8.42,-11.0,No Clear Opportunity Cost
2025Q2,ACB,ACB,Banking,57.25,Neutral,Medium Risk,-2.13,-1.98,BID,BIDV,46.0,Weak Signal,Medium Risk,-6.92,-7.16,-11.25,-5.18,No Clear Opportunity Cost
2025Q2,ACB,ACB,Banking,57.25,Neutral,Medium Risk,-2.13,-1.98,HDB,HDBank,45.0,Weak Signal,Medium Risk,-2.89,-3.78,-12.25,-1.8,No Clear Opportunity Cost
2025Q2,BID,BIDV,Banking,46.0,Weak Signal,Medium Risk,-6.92,-7.16,TCB,Techcombank,68.75,Positive Signal,Medium Risk,22.35,23.23,22.75,30.39,High Opportunity Cost
2025Q2,BID,BIDV,Banking,46.0,Weak Signal,Medium Risk,-6.92,-7.16,STB,Sacombank,67.58,Positive Signal,Medium Risk,17.63,22.09,21.58,29.25,High Opportunity Cost
2025Q2,BID,BIDV,Banking,46.0,Weak Signal,Medium Risk,-6.92,-7.16,MBB,Military Bank,65.58,Positive Signal,Medium Risk,4.93,7.97,19.58,15.13,Moderate Opportunity Cost
2025Q2,BID,BIDV,Banking,46.0,Weak Signal,Medium Risk,-6.92,-7.16,VPB,VPBank,59.42,Neutral,Medium Risk,-0.76,-1.25,13.42,5.91,Moderate Opportunity Cost
2025Q2,BID,BIDV,Banking,46.0,Weak Signal,Medium Risk,-6.92,-7.16,CTG,VietinBank,57.58,Neutral,Medium Risk,0.14,0.74,11.58,7.9,Moderate Opportunity Cost
2025Q2,BID,BIDV,Banking,46.0,Weak Signal,Medium Risk,-6.92,-7.16,ACB,ACB,57.25,Neutral,Medium Risk,-2.13,-1.98,11.25,5.18,Moderate Opportunity Cost
2025Q2,BID,BIDV,Banking,46.0,Weak Signal,Medium Risk,-6.92,-7.16,TPB,TPBank,51.92,Neutral,Medium Risk,0.87,0.87,5.92,8.03,Moderate Opportunity Cost
2025Q2,BID,BIDV,Banking,46.0,Weak Signal,Medium Risk,-6.92,-7.16,VCB,Vietcombank,48.83,Weak Signal,Medium Risk,-11.63,-12.98,2.83,-5.82,Low Opportunity Cost
2025Q2,BID,BIDV,Banking,46.0,Weak Signal,Medium Risk,-6.92,-7.16,HDB,HDBank,45.0,Weak Signal,Medium Risk,-2.89,-3.78,-1.0,3.38,Moderate Opportunity Cost
2025Q2,CTG,VietinBank,Banking,57.58,Neutral,Medium Risk,0.14,0.74,TCB,Techcombank,68.75,Positive Signal,Medium Risk,22.35,23.23,11.17,22.49,Moderate Opportunity Cost
2025Q2,CTG,VietinBank,Banking,57.58,Neutral,Medium Risk,0.14,0.74,STB,Sacombank,67.58,Positive Signal,Medium Risk,17.63,22.09,10.0,21.35,Moderate Opportunity Cost
2025Q2,CTG,VietinBank,Banking,57.58,Neutral,Medium Risk,0.14,0.74,MBB,Military Bank,65.58,Positive Signal,Medium Risk,4.93,7.97,8.0,7.23,Moderate Opportunity Cost
2025Q2,CTG,VietinBank,Banking,57.58,Neutral,Medium Risk,0.14,0.74,VPB,VPBank,59.42,Neutral,Medium Risk,-0.76,-1.25,1.84,-1.99,Low Opportunity Cost
2025Q2,CTG,VietinBank,Banking,57.58,Neutral,Medium Risk,0.14,0.74,ACB,ACB,57.25,Neutral,Medium Risk,-2.13,-1.98,-0.33,-2.72,No Clear Opportunity Cost
2025Q2,CTG,VietinBank,Banking,57.58,Neutral,Medium Risk,0.14,0.74,TPB,TPBank,51.92,Neutral,Medium Risk,0.87,0.87,-5.66,0.13,No Clear Opportunity Cost
2025Q2,CTG,VietinBank,Banking,57.58,Neutral,Medium Risk,0.14,0.74,VCB,Vietcombank,48.83,Weak Signal,Medium Risk,-11.63,-12.98,-8.75,-13.72,No Clear Opportunity Cost
2025Q2,CTG,VietinBank,Banking,57.58,Neutral,Medium Risk,0.14,0.74,BID,BIDV,46.0,Weak Signal,Medium Risk,-6.92,-7.16,-11.58,-7.9,No Clear Opportunity Cost
2025Q2,CTG,VietinBank,Banking,57.58,Neutral,Medium Risk,0.14,0.74,HDB,HDBank,45.0,Weak Signal,Medium Risk,-2.89,-3.78,-12.58,-4.52,No Clear Opportunity Cost
2025Q2,GAS,PV Gas,Energy,50.58,Neutral,Medium Risk,0.44,0.89,PLX,Petrolimex,38.17,Weak Signal,High Risk,-4.46,-5.98,-12.41,-6.87,No Clear Opportunity Cost
2025Q2,HCM,HSC Securities,Securities,44.67,Weak Signal,Medium Risk,-11.89,-11.04,SSI,SSI Securities,49.33,Weak Signal,Medium Risk,-5.19,-6.08,4.66,4.96,Moderate Opportunity Cost
2025Q2,HCM,HSC Securities,Securities,44.67,Weak Signal,Medium Risk,-11.89,-11.04,VCI,Vietcap Securities,47.17,Weak Signal,Medium Risk,-8.35,-6.66,2.5,4.38,Moderate Opportunity Cost
2025Q2,HDB,HDBank,Banking,45.0,Weak Signal,Medium Risk,-2.89,-3.78,TCB,Techcombank,68.75,Positive Signal,Medium Risk,22.35,23.23,23.75,27.01,High Opportunity Cost
2025Q2,HDB,HDBank,Banking,45.0,Weak Signal,Medium Risk,-2.89,-3.78,STB,Sacombank,67.58,Positive Signal,Medium Risk,17.63,22.09,22.58,25.87,High Opportunity Cost
2025Q2,HDB,HDBank,Banking,45.0,Weak Signal,Medium Risk,-2.89,-3.78,MBB,Military Bank,65.58,Positive Signal,Medium Risk,4.93,7.97,20.58,11.75,High Opportunity Cost
2025Q2,HDB,HDBank,Banking,45.0,Weak Signal,Medium Risk,-2.89,-3.78,VPB,VPBank,59.42,Neutral,Medium Risk,-0.76,-1.25,14.42,2.53,Moderate Opportunity Cost
2025Q2,HDB,HDBank,Banking,45.0,Weak Signal,Medium Risk,-2.89,-3.78,CTG,VietinBank,57.58,Neutral,Medium Risk,0.14,0.74,12.58,4.52,Moderate Opportunity Cost
2025Q2,HDB,HDBank,Banking,45.0,Weak Signal,Medium Risk,-2.89,-3.78,ACB,ACB,57.25,Neutral,Medium Risk,-2.13,-1.98,12.25,1.8,Moderate Opportunity Cost
2025Q2,HDB,HDBank,Banking,45.0,Weak Signal,Medium Risk,-2.89,-3.78,TPB,TPBank,51.92,Neutral,Medium Risk,0.87,0.87,6.92,4.65,Moderate Opportunity Cost
2025Q2,HDB,HDBank,Banking,45.0,Weak Signal,Medium Risk,-2.89,-3.78,VCB,Vietcombank,48.83,Weak Signal,Medium Risk,-11.63,-12.98,3.83,-9.2,Low Opportunity Cost
2025Q2,HDB,HDBank,Banking,45.0,Weak Signal,Medium Risk,-2.89,-3.78,BID,BIDV,46.0,Weak Signal,Medium Risk,-6.92,-7.16,1.0,-3.38,Low Opportunity Cost
2025Q2,KDH,Khang Dien House,Real Estate,32.58,Risk Alert,Medium Risk,-9.82,-9.39,VHM,Vinhomes,64.0,Neutral,High Risk,44.71,49.79,31.42,59.18,High Opportunity Cost
2025Q2,KDH,Khang Dien House,Real Estate,32.58,Risk Alert,Medium Risk,-9.82,-9.39,VIC,Vingroup,59.83,Neutral,High Risk,60.13,67.43,27.25,76.82,High Opportunity Cost
2025Q2,KDH,Khang Dien House,Real Estate,32.58,Risk Alert,Medium Risk,-9.82,-9.39,VRE,Vincom Retail,55.5,Neutral,Medium Risk,23.24,25.45,22.92,34.84,High Opportunity Cost
2025Q2,MBB,Military Bank,Banking,65.58,Positive Signal,Medium Risk,4.93,7.97,TCB,Techcombank,68.75,Positive Signal,Medium Risk,22.35,23.23,3.17,15.26,Moderate Opportunity Cost
2025Q2,MBB,Military Bank,Banking,65.58,Positive Signal,Medium Risk,4.93,7.97,STB,Sacombank,67.58,Positive Signal,Medium Risk,17.63,22.09,2.0,14.12,Moderate Opportunity Cost
2025Q2,MBB,Military Bank,Banking,65.58,Positive Signal,Medium Risk,4.93,7.97,VPB,VPBank,59.42,Neutral,Medium Risk,-0.76,-1.25,-6.16,-9.22,No Clear Opportunity Cost
2025Q2,MBB,Military Bank,Banking,65.58,Positive Signal,Medium Risk,4.93,7.97,CTG,VietinBank,57.58,Neutral,Medium Risk,0.14,0.74,-8.0,-7.23,No Clear Opportunity Cost
2025Q2,MBB,Military Bank,Banking,65.58,Positive Signal,Medium Risk,4.93,7.97,ACB,ACB,57.25,Neutral,Medium Risk,-2.13,-1.98,-8.33,-9.95,No Clear Opportunity Cost
2025Q2,MBB,Military Bank,Banking,65.58,Positive Signal,Medium Risk,4.93,7.97,TPB,TPBank,51.92,Neutral,Medium Risk,0.87,0.87,-13.66,-7.1,No Clear Opportunity Cost
2025Q2,MBB,Military Bank,Banking,65.58,Positive Signal,Medium Risk,4.93,7.97,VCB,Vietcombank,48.83,Weak Signal,Medium Risk,-11.63,-12.98,-16.75,-20.95,No Clear Opportunity Cost
2025Q2,MBB,Military Bank,Banking,65.58,Positive Signal,Medium Risk,4.93,7.97,BID,BIDV,46.0,Weak Signal,Medium Risk,-6.92,-7.16,-19.58,-15.13,No Clear Opportunity Cost
2025Q2,MBB,Military Bank,Banking,65.58,Positive Signal,Medium Risk,4.93,7.97,HDB,HDBank,45.0,Weak Signal,Medium Risk,-2.89,-3.78,-20.58,-11.75,No Clear Opportunity Cost
2025Q2,MSN,Masan Group,Consumer,64.42,Neutral,Medium Risk,16.01,10.66,SAB,Sabeco,47.25,Weak Signal,Medium Risk,1.26,0.83,-17.17,-9.83,No Clear Opportunity Cost
2025Q2,MSN,Masan Group,Consumer,64.42,Neutral,Medium Risk,16.01,10.66,VNM,Vinamilk,45.92,Weak Signal,Medium Risk,-1.22,-1.7,-18.5,-12.36,No Clear Opportunity Cost
2025Q2,MWG,Mobile World,Retail,63.25,Neutral,Medium Risk,11.77,8.45,PNJ,Phu Nhuan Jewelry,34.08,Risk Alert,High Risk,-0.37,-2.12,-29.17,-10.57,No Clear Opportunity Cost
2025Q2,PLX,Petrolimex,Energy,38.17,Weak Signal,High Risk,-4.46,-5.98,GAS,PV Gas,50.58,Neutral,Medium Risk,0.44,0.89,12.41,6.87,Moderate Opportunity Cost
2025Q2,PNJ,Phu Nhuan Jewelry,Retail,34.08,Risk Alert,High Risk,-0.37,-2.12,MWG,Mobile World,63.25,Neutral,Medium Risk,11.77,8.45,29.17,10.57,High Opportunity Cost
2025Q2,SAB,Sabeco,Consumer,47.25,Weak Signal,Medium Risk,1.26,0.83,MSN,Masan Group,64.42,Neutral,Medium Risk,16.01,10.66,17.17,9.83,Moderate Opportunity Cost
2025Q2,SAB,Sabeco,Consumer,47.25,Weak Signal,Medium Risk,1.26,0.83,VNM,Vinamilk,45.92,Weak Signal,Medium Risk,-1.22,-1.7,-1.33,-2.53,No Clear Opportunity Cost
2025Q2,SSI,SSI Securities,Securities,49.33,Weak Signal,Medium Risk,-5.19,-6.08,VCI,Vietcap Securities,47.17,Weak Signal,Medium Risk,-8.35,-6.66,-2.16,-0.58,No Clear Opportunity Cost
2025Q2,SSI,SSI Securities,Securities,49.33,Weak Signal,Medium Risk,-5.19,-6.08,HCM,HSC Securities,44.67,Weak Signal,Medium Risk,-11.89,-11.04,-4.66,-4.96,No Clear Opportunity Cost
2025Q2,STB,Sacombank,Banking,67.58,Positive Signal,Medium Risk,17.63,22.09,TCB,Techcombank,68.75,Positive Signal,Medium Risk,22.35,23.23,1.17,1.14,Low Opportunity Cost
2025Q2,STB,Sacombank,Banking,67.58,Positive Signal,Medium Risk,17.63,22.09,MBB,Military Bank,65.58,Positive Signal,Medium Risk,4.93,7.97,-2.0,-14.12,No Clear Opportunity Cost
2025Q2,STB,Sacombank,Banking,67.58,Positive Signal,Medium Risk,17.63,22.09,VPB,VPBank,59.42,Neutral,Medium Risk,-0.76,-1.25,-8.16,-23.34,No Clear Opportunity Cost
2025Q2,STB,Sacombank,Banking,67.58,Positive Signal,Medium Risk,17.63,22.09,CTG,VietinBank,57.58,Neutral,Medium Risk,0.14,0.74,-10.0,-21.35,No Clear Opportunity Cost
2025Q2,STB,Sacombank,Banking,67.58,Positive Signal,Medium Risk,17.63,22.09,ACB,ACB,57.25,Neutral,Medium Risk,-2.13,-1.98,-10.33,-24.07,No Clear Opportunity Cost
2025Q2,STB,Sacombank,Banking,67.58,Positive Signal,Medium Risk,17.63,22.09,TPB,TPBank,51.92,Neutral,Medium Risk,0.87,0.87,-15.66,-21.22,No Clear Opportunity Cost
2025Q2,STB,Sacombank,Banking,67.58,Positive Signal,Medium Risk,17.63,22.09,VCB,Vietcombank,48.83,Weak Signal,Medium Risk,-11.63,-12.98,-18.75,-35.07,No Clear Opportunity Cost
2025Q2,STB,Sacombank,Banking,67.58,Positive Signal,Medium Risk,17.63,22.09,BID,BIDV,46.0,Weak Signal,Medium Risk,-6.92,-7.16,-21.58,-29.25,No Clear Opportunity Cost
2025Q2,STB,Sacombank,Banking,67.58,Positive Signal,Medium Risk,17.63,22.09,HDB,HDBank,45.0,Weak Signal,Medium Risk,-2.89,-3.78,-22.58,-25.87,No Clear Opportunity Cost
2025Q2,TCB,Techcombank,Banking,68.75,Positive Signal,Medium Risk,22.35,23.23,STB,Sacombank,67.58,Positive Signal,Medium Risk,17.63,22.09,-1.17,-1.14,No Clear Opportunity Cost
2025Q2,TCB,Techcombank,Banking,68.75,Positive Signal,Medium Risk,22.35,23.23,MBB,Military Bank,65.58,Positive Signal,Medium Risk,4.93,7.97,-3.17,-15.26,No Clear Opportunity Cost
2025Q2,TCB,Techcombank,Banking,68.75,Positive Signal,Medium Risk,22.35,23.23,VPB,VPBank,59.42,Neutral,Medium Risk,-0.76,-1.25,-9.33,-24.48,No Clear Opportunity Cost
2025Q2,TCB,Techcombank,Banking,68.75,Positive Signal,Medium Risk,22.35,23.23,CTG,VietinBank,57.58,Neutral,Medium Risk,0.14,0.74,-11.17,-22.49,No Clear Opportunity Cost
2025Q2,TCB,Techcombank,Banking,68.75,Positive Signal,Medium Risk,22.35,23.23,ACB,ACB,57.25,Neutral,Medium Risk,-2.13,-1.98,-11.5,-25.21,No Clear Opportunity Cost
2025Q2,TCB,Techcombank,Banking,68.75,Positive Signal,Medium Risk,22.35,23.23,TPB,TPBank,51.92,Neutral,Medium Risk,0.87,0.87,-16.83,-22.36,No Clear Opportunity Cost
2025Q2,TCB,Techcombank,Banking,68.75,Positive Signal,Medium Risk,22.35,23.23,VCB,Vietcombank,48.83,Weak Signal,Medium Risk,-11.63,-12.98,-19.92,-36.21,No Clear Opportunity Cost
2025Q2,TCB,Techcombank,Banking,68.75,Positive Signal,Medium Risk,22.35,23.23,BID,BIDV,46.0,Weak Signal,Medium Risk,-6.92,-7.16,-22.75,-30.39,No Clear Opportunity Cost
2025Q2,TCB,Techcombank,Banking,68.75,Positive Signal,Medium Risk,22.35,23.23,HDB,HDBank,45.0,Weak Signal,Medium Risk,-2.89,-3.78,-23.75,-27.01,No Clear Opportunity Cost
2025Q2,TPB,TPBank,Banking,51.92,Neutral,Medium Risk,0.87,0.87,TCB,Techcombank,68.75,Positive Signal,Medium Risk,22.35,23.23,16.83,22.36,Moderate Opportunity Cost
2025Q2,TPB,TPBank,Banking,51.92,Neutral,Medium Risk,0.87,0.87,STB,Sacombank,67.58,Positive Signal,Medium Risk,17.63,22.09,15.66,21.22,Moderate Opportunity Cost
2025Q2,TPB,TPBank,Banking,51.92,Neutral,Medium Risk,0.87,0.87,MBB,Military Bank,65.58,Positive Signal,Medium Risk,4.93,7.97,13.66,7.1,Moderate Opportunity Cost
2025Q2,TPB,TPBank,Banking,51.92,Neutral,Medium Risk,0.87,0.87,VPB,VPBank,59.42,Neutral,Medium Risk,-0.76,-1.25,7.5,-2.12,Low Opportunity Cost
2025Q2,TPB,TPBank,Banking,51.92,Neutral,Medium Risk,0.87,0.87,CTG,VietinBank,57.58,Neutral,Medium Risk,0.14,0.74,5.66,-0.13,Low Opportunity Cost
2025Q2,TPB,TPBank,Banking,51.92,Neutral,Medium Risk,0.87,0.87,ACB,ACB,57.25,Neutral,Medium Risk,-2.13,-1.98,5.33,-2.85,Low Opportunity Cost
2025Q2,TPB,TPBank,Banking,51.92,Neutral,Medium Risk,0.87,0.87,VCB,Vietcombank,48.83,Weak Signal,Medium Risk,-11.63,-12.98,-3.09,-13.85,No Clear Opportunity Cost
2025Q2,TPB,TPBank,Banking,51.92,Neutral,Medium Risk,0.87,0.87,BID,BIDV,46.0,Weak Signal,Medium Risk,-6.92,-7.16,-5.92,-8.03,No Clear Opportunity Cost
2025Q2,TPB,TPBank,Banking,51.92,Neutral,Medium Risk,0.87,0.87,HDB,HDBank,45.0,Weak Signal,Medium Risk,-2.89,-3.78,-6.92,-4.65,No Clear Opportunity Cost
2025Q2,VCB,Vietcombank,Banking,48.83,Weak Signal,Medium Risk,-11.63,-12.98,TCB,Techcombank,68.75,Positive Signal,Medium Risk,22.35,23.23,19.92,36.21,Moderate Opportunity Cost
2025Q2,VCB,Vietcombank,Banking,48.83,Weak Signal,Medium Risk,-11.63,-12.98,STB,Sacombank,67.58,Positive Signal,Medium Risk,17.63,22.09,18.75,35.07,Moderate Opportunity Cost
2025Q2,VCB,Vietcombank,Banking,48.83,Weak Signal,Medium Risk,-11.63,-12.98,MBB,Military Bank,65.58,Positive Signal,Medium Risk,4.93,7.97,16.75,20.95,Moderate Opportunity Cost
2025Q2,VCB,Vietcombank,Banking,48.83,Weak Signal,Medium Risk,-11.63,-12.98,VPB,VPBank,59.42,Neutral,Medium Risk,-0.76,-1.25,10.59,11.73,Moderate Opportunity Cost
2025Q2,VCB,Vietcombank,Banking,48.83,Weak Signal,Medium Risk,-11.63,-12.98,CTG,VietinBank,57.58,Neutral,Medium Risk,0.14,0.74,8.75,13.72,Moderate Opportunity Cost
2025Q2,VCB,Vietcombank,Banking,48.83,Weak Signal,Medium Risk,-11.63,-12.98,ACB,ACB,57.25,Neutral,Medium Risk,-2.13,-1.98,8.42,11.0,Moderate Opportunity Cost
2025Q2,VCB,Vietcombank,Banking,48.83,Weak Signal,Medium Risk,-11.63,-12.98,TPB,TPBank,51.92,Neutral,Medium Risk,0.87,0.87,3.09,13.85,Moderate Opportunity Cost
2025Q2,VCB,Vietcombank,Banking,48.83,Weak Signal,Medium Risk,-11.63,-12.98,BID,BIDV,46.0,Weak Signal,Medium Risk,-6.92,-7.16,-2.83,5.82,Moderate Opportunity Cost
2025Q2,VCB,Vietcombank,Banking,48.83,Weak Signal,Medium Risk,-11.63,-12.98,HDB,HDBank,45.0,Weak Signal,Medium Risk,-2.89,-3.78,-3.83,9.2,Moderate Opportunity Cost
2025Q2,VCI,Vietcap Securities,Securities,47.17,Weak Signal,Medium Risk,-8.35,-6.66,SSI,SSI Securities,49.33,Weak Signal,Medium Risk,-5.19,-6.08,2.16,0.58,Low Opportunity Cost
2025Q2,VCI,Vietcap Securities,Securities,47.17,Weak Signal,Medium Risk,-8.35,-6.66,HCM,HSC Securities,44.67,Weak Signal,Medium Risk,-11.89,-11.04,-2.5,-4.38,No Clear Opportunity Cost
2025Q2,VHM,Vinhomes,Real Estate,64.0,Neutral,High Risk,44.71,49.79,VIC,Vingroup,59.83,Neutral,High Risk,60.13,67.43,-4.17,17.64,Moderate Opportunity Cost
2025Q2,VHM,Vinhomes,Real Estate,64.0,Neutral,High Risk,44.71,49.79,VRE,Vincom Retail,55.5,Neutral,Medium Risk,23.24,25.45,-8.5,-24.34,No Clear Opportunity Cost
2025Q2,VHM,Vinhomes,Real Estate,64.0,Neutral,High Risk,44.71,49.79,KDH,Khang Dien House,32.58,Risk Alert,Medium Risk,-9.82,-9.39,-31.42,-59.18,No Clear Opportunity Cost
2025Q2,VIC,Vingroup,Real Estate,59.83,Neutral,High Risk,60.13,67.43,VHM,Vinhomes,64.0,Neutral,High Risk,44.71,49.79,4.17,-17.64,Low Opportunity Cost
2025Q2,VIC,Vingroup,Real Estate,59.83,Neutral,High Risk,60.13,67.43,VRE,Vincom Retail,55.5,Neutral,Medium Risk,23.24,25.45,-4.33,-41.98,No Clear Opportunity Cost
2025Q2,VIC,Vingroup,Real Estate,59.83,Neutral,High Risk,60.13,67.43,KDH,Khang Dien House,32.58,Risk Alert,Medium Risk,-9.82,-9.39,-27.25,-76.82,No Clear Opportunity Cost
2025Q2,VNM,Vinamilk,Consumer,45.92,Weak Signal,Medium Risk,-1.22,-1.7,MSN,Masan Group,64.42,Neutral,Medium Risk,16.01,10.66,18.5,12.36,Moderate Opportunity Cost
2025Q2,VNM,Vinamilk,Consumer,45.92,Weak Signal,Medium Risk,-1.22,-1.7,SAB,Sabeco,47.25,Weak Signal,Medium Risk,1.26,0.83,1.33,2.53,Moderate Opportunity Cost
2025Q2,VPB,VPBank,Banking,59.42,Neutral,Medium Risk,-0.76,-1.25,TCB,Techcombank,68.75,Positive Signal,Medium Risk,22.35,23.23,9.33,24.48,Moderate Opportunity Cost
2025Q2,VPB,VPBank,Banking,59.42,Neutral,Medium Risk,-0.76,-1.25,STB,Sacombank,67.58,Positive Signal,Medium Risk,17.63,22.09,8.16,23.34,Moderate Opportunity Cost
2025Q2,VPB,VPBank,Banking,59.42,Neutral,Medium Risk,-0.76,-1.25,MBB,Military Bank,65.58,Positive Signal,Medium Risk,4.93,7.97,6.16,9.22,Moderate Opportunity Cost
2025Q2,VPB,VPBank,Banking,59.42,Neutral,Medium Risk,-0.76,-1.25,CTG,VietinBank,57.58,Neutral,Medium Risk,0.14,0.74,-1.84,1.99,No Clear Opportunity Cost
2025Q2,VPB,VPBank,Banking,59.42,Neutral,Medium Risk,-0.76,-1.25,ACB,ACB,57.25,Neutral,Medium Risk,-2.13,-1.98,-2.17,-0.73,No Clear Opportunity Cost
2025Q2,VPB,VPBank,Banking,59.42,Neutral,Medium Risk,-0.76,-1.25,TPB,TPBank,51.92,Neutral,Medium Risk,0.87,0.87,-7.5,2.12,Moderate Opportunity Cost
2025Q2,VPB,VPBank,Banking,59.42,Neutral,Medium Risk,-0.76,-1.25,VCB,Vietcombank,48.83,Weak Signal,Medium Risk,-11.63,-12.98,-10.59,-11.73,No Clear Opportunity Cost
2025Q2,VPB,VPBank,Banking,59.42,Neutral,Medium Risk,-0.76,-1.25,BID,BIDV,46.0,Weak Signal,Medium Risk,-6.92,-7.16,-13.42,-5.91,No Clear Opportunity Cost
2025Q2,VPB,VPBank,Banking,59.42,Neutral,Medium Risk,-0.76,-1.25,HDB,HDBank,45.0,Weak Signal,Medium Risk,-2.89,-3.78,-14.42,-2.53,No Clear Opportunity Cost
2025Q2,VRE,Vincom Retail,Real Estate,55.5,Neutral,Medium Risk,23.24,25.45,VHM,Vinhomes,64.0,Neutral,High Risk,44.71,49.79,8.5,24.34,Moderate Opportunity Cost
2025Q2,VRE,Vincom Retail,Real Estate,55.5,Neutral,Medium Risk,23.24,25.45,VIC,Vingroup,59.83,Neutral,High Risk,60.13,67.43,4.33,41.98,Moderate Opportunity Cost
2025Q2,VRE,Vincom Retail,Real Estate,55.5,Neutral,Medium Risk,23.24,25.45,KDH,Khang Dien House,32.58,Risk Alert,Medium Risk,-9.82,-9.39,-22.92,-34.84,No Clear Opportunity Cost
2025Q3,ACB,ACB,Banking,49.0,Weak Signal,Medium Risk,19.73,19.73,STB,Sacombank,65.5,Positive Signal,Medium Risk,21.19,21.19,16.5,1.46,Moderate Opportunity Cost
2025Q3,ACB,ACB,Banking,49.0,Weak Signal,Medium Risk,19.73,19.73,MBB,Military Bank,62.08,Neutral,Medium Risk,34.22,34.22,13.08,14.49,Moderate Opportunity Cost
2025Q3,ACB,ACB,Banking,49.0,Weak Signal,Medium Risk,19.73,19.73,VPB,VPBank,60.58,Neutral,High Risk,68.56,68.56,11.58,48.83,Moderate Opportunity Cost
2025Q3,ACB,ACB,Banking,49.0,Weak Signal,Medium Risk,19.73,19.73,CTG,VietinBank,59.83,Neutral,Medium Risk,21.22,21.22,10.83,1.49,Moderate Opportunity Cost
2025Q3,ACB,ACB,Banking,49.0,Weak Signal,Medium Risk,19.73,19.73,HDB,HDBank,58.08,Neutral,High Risk,40.26,40.26,9.08,20.53,Moderate Opportunity Cost
2025Q3,ACB,ACB,Banking,49.0,Weak Signal,Medium Risk,19.73,19.73,TCB,Techcombank,56.92,Neutral,Medium Risk,12.95,12.95,7.92,-6.78,Low Opportunity Cost
2025Q3,ACB,ACB,Banking,49.0,Weak Signal,Medium Risk,19.73,19.73,TPB,TPBank,54.0,Neutral,High Risk,39.04,39.04,5.0,19.31,Moderate Opportunity Cost
2025Q3,ACB,ACB,Banking,49.0,Weak Signal,Medium Risk,19.73,19.73,VCB,Vietcombank,49.08,Weak Signal,Medium Risk,6.52,6.52,0.08,-13.21,Low Opportunity Cost
2025Q3,ACB,ACB,Banking,49.0,Weak Signal,Medium Risk,19.73,19.73,BID,BIDV,48.5,Weak Signal,Medium Risk,9.28,9.28,-0.5,-10.45,No Clear Opportunity Cost
2025Q3,BID,BIDV,Banking,48.5,Weak Signal,Medium Risk,9.28,9.28,STB,Sacombank,65.5,Positive Signal,Medium Risk,21.19,21.19,17.0,11.91,Moderate Opportunity Cost
2025Q3,BID,BIDV,Banking,48.5,Weak Signal,Medium Risk,9.28,9.28,MBB,Military Bank,62.08,Neutral,Medium Risk,34.22,34.22,13.58,24.94,Moderate Opportunity Cost
2025Q3,BID,BIDV,Banking,48.5,Weak Signal,Medium Risk,9.28,9.28,VPB,VPBank,60.58,Neutral,High Risk,68.56,68.56,12.08,59.28,Moderate Opportunity Cost
2025Q3,BID,BIDV,Banking,48.5,Weak Signal,Medium Risk,9.28,9.28,CTG,VietinBank,59.83,Neutral,Medium Risk,21.22,21.22,11.33,11.94,Moderate Opportunity Cost
2025Q3,BID,BIDV,Banking,48.5,Weak Signal,Medium Risk,9.28,9.28,HDB,HDBank,58.08,Neutral,High Risk,40.26,40.26,9.58,30.98,Moderate Opportunity Cost
2025Q3,BID,BIDV,Banking,48.5,Weak Signal,Medium Risk,9.28,9.28,TCB,Techcombank,56.92,Neutral,Medium Risk,12.95,12.95,8.42,3.67,Moderate Opportunity Cost
2025Q3,BID,BIDV,Banking,48.5,Weak Signal,Medium Risk,9.28,9.28,TPB,TPBank,54.0,Neutral,High Risk,39.04,39.04,5.5,29.76,Moderate Opportunity Cost
2025Q3,BID,BIDV,Banking,48.5,Weak Signal,Medium Risk,9.28,9.28,VCB,Vietcombank,49.08,Weak Signal,Medium Risk,6.52,6.52,0.58,-2.76,Low Opportunity Cost
2025Q3,BID,BIDV,Banking,48.5,Weak Signal,Medium Risk,9.28,9.28,ACB,ACB,49.0,Weak Signal,Medium Risk,19.73,19.73,0.5,10.45,Moderate Opportunity Cost
2025Q3,CTG,VietinBank,Banking,59.83,Neutral,Medium Risk,21.22,21.22,STB,Sacombank,65.5,Positive Signal,Medium Risk,21.19,21.19,5.67,-0.03,Low Opportunity Cost
